numcode,country,Carbon1971,Carbon1972,Carbon1973,Carbon1974,Carbon1975,Carbon1976,Carbon1977,Carbon1978,Carbon1979,Carbon1980,Carbon1981,Carbon1982,Carbon1983,Carbon1984,Carbon1985,Carbon1986,Carbon1987,Carbon1988,Carbon1989,Carbon1990,Carbon1991,Carbon1992,Carbon1993,Carbon1994,Carbon1995,Carbon1996,Carbon1997,Carbon1998,Carbon1999,Carbon2000,Carbon2001,Carbon2002,Carbon2003,Carbon2004,Carbon2005,Carbon2006,Carbon2007,Carbon2008,Carbon2009,Carbon2010,Carbon2011,Carbon2012,Carbon2013,Carbon2014,Carbon2015,Carbon2016,Carbon2017,Carbon2018,Carbon2019,Carbon2020,Carbon2021,Carbon2022,Carbon2023,Carbon2024,Carbon2025,Carbon2026,Carbon2027,Carbon2028,Carbon2029,Carbon2030,Carbon2031,Carbon2032,Carbon2033,Carbon2034,Carbon2035,Carbon2036,Carbon2037,Carbon2038,Carbon2039,Carbon2040,GDP1971,GDP1972,GDP1973,GDP1974,GDP1975,GDP1976,GDP1977,GDP1978,GDP1979,GDP1980,GDP1981,GDP1982,GDP1983,GDP1984,GDP1985,GDP1986,GDP1987,GDP1988,GDP1989,GDP1990,GDP1991,GDP1992,GDP1993,GDP1994,GDP1995,GDP1996,GDP1997,GDP1998,GDP1999,GDP2000,GDP2001,GDP2002,GDP2003,GDP2004,GDP2005,GDP2006,GDP2007,GDP2008,GDP2009,GDP2010,GDP2011,GDP2012,GDP2013,GDP2014,GDP2015,GDP2016,GDP2017,GDP2018,GDP2019,GDP2020,GDP2021,GDP2022,GDP2023,GDP2024,GDP2025,GDP2026,GDP2027,GDP2028,GDP2029,GDP2030,GDP2031,GDP2032,GDP2033,GDP2034,GDP2035,GDP2036,GDP2037,GDP2038,GDP2039,GDP2040,PECons1971,PECons1972,PECons1973,PECons1974,PECons1975,PECons1976,PECons1977,PECons1978,PECons1979,PECons1980,PECons1981,PECons1982,PECons1983,PECons1984,PECons1985,PECons1986,PECons1987,PECons1988,PECons1989,PECons1990,PECons1991,PECons1992,PECons1993,PECons1994,PECons1995,PECons1996,PECons1997,PECons1998,PECons1999,PECons2000,PECons2001,PECons2002,PECons2003,PECons2004,PECons2005,PECons2006,PECons2007,PECons2008,PECons2009,PECons2010,PECons2011,PECons2012,PECons2013,PECons2014,PECons2015,PECons2016,PECons2017,PECons2018,PECons2019,PECons2020,PECons2021,PECons2022,PECons2023,PECons2024,PECons2025,PECons2026,PECons2027,PECons2028,PECons2029,PECons2030,PECons2031,PECons2032,PECons2033,PECons2034,PECons2035,PECons2036,PECons2037,PECons2038,PECons2039,PECons2040,Population1971,Population1972,Population1973,Population1974,Population1975,Population1976,Population1977,Population1978,Population1979,Population1980,Population1981,Population1982,Population1983,Population1984,Population1985,Population1986,Population1987,Population1988,Population1989,Population1990,Population1991,Population1992,Population1993,Population1994,Population1995,Population1996,Population1997,Population1998,Population1999,Population2000,Population2001,Population2002,Population2003,Population2004,Population2005,Population2006,Population2007,Population2008,Population2009,Population2010,Population2011,Population2012,Population2013,Population2014,Population2015,Population2016,Population2017,Population2018,Population2019,Population2020,Population2021,Population2022,Population2023,Population2024,Population2025,Population2026,Population2027,Population2028,Population2029,Population2030,Population2031,Population2032,Population2033,Population2034,Population2035,Population2036,Population2037,Population2038,Population2039,Population2040
148,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027132727,0.028080788,0.027903364,0.028454061,0.029656364,0.030381515,0.031347273,0.033177576,0.032746364,0.033698788,0.035441563,0.035715625,0.037303438,0.037619063,0.038462188,0.04067125,0.04177375,0.043098438,0.043873125,0.05207125,0.054830968,0.056919,0.057832333,0.057702,0.060835667,0.062171,0.064987667,0.065615333,0.066561333,0.067266667,0.069284667,0.070457333,0.072489,0.072695333,0.075146667,0.077577667,0.079847,0.082146333,0.083714667,0.086061,0.088737667,0.091487333,0.094179386,0.096871439,0.099563491,0.102255544,0.104947597,0.10763965,0.110331702,0.113023755,0.115471389,0.117919022,0.120366656,0.122814289,0.125261923,0.127799445,0.130336967,0.13287449,0.135412012,0.137949534,0.140693069,0.143436604,0.146180138,0.148923673,0.151667208,0.154666052,0.157664895,0.160663739,0.163662582,0.166661426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Chile,0.02154,0.0217,0.02088,0.02022,0.01751,0.0186,0.01918,0.01972,0.02101,0.02167,0.02199,0.01881,0.01915,0.02034,0.01982,0.02072,0.02112,0.02532,0.03025,0.03121,0.02991,0.03108,0.03278,0.03633,0.03934,0.04568,0.0525,0.05397,0.05743,0.05367,0.05051,0.05264,0.05412,0.05848,0.05974,0.0626,0.06924,0.07053,0.06577,0.07227,0.07913,0.08085,0.081652595,0.082455191,0.083257786,0.084060382,0.084862977,0.085665572,0.086468168,0.087270763,0.087359852,0.08744894,0.087538029,0.087627117,0.087983471,0.087929439,0.087875406,0.087821374,0.087767342,0.087551212,0.087651986,0.08775276,0.087853534,0.087954308,0.088357403,0.088592609,0.088827814,0.08906302,0.089298225,0.090239048,0.04939,0.04898,0.04656,0.04772,0.0423,0.04374,0.04755,0.0511,0.05553,0.06005,0.0629,0.0564,0.05426,0.05859,0.06277,0.06628,0.07065,0.07581,0.08382,0.08692,0.09384,0.10537,0.11273,0.11916,0.13182,0.1416,0.1517,0.15791,0.15705,0.16509,0.17048,0.17507,0.18167,0.19442,0.20643,0.21818,0.22944,0.237,0.23454,0.24806,0.26254,0.27667,0.30605078,0.335431559,0.347019353,0.358607147,0.37019494,0.381782734,0.393370528,0.404958321,0.416546115,0.430240635,0.443935156,0.457629677,0.471324197,0.485018718,0.498713239,0.512407759,0.52610228,0.539796801,0.553491321,0.567185842,0.580880362,0.594574883,0.608269404,0.621963924,0.635658445,0.649352966,0.663047486,0.676742007,0.345373,0.350707,0.337299,0.334869,0.302848,0.320681,0.332344,0.344195,0.364003,0.376102,0.382081,0.350358,0.362254,0.381123,0.38024,0.397299,0.410071,0.464168,0.520301,0.555891,0.568418,0.614678,0.629962,0.677311,0.727801,0.80614,0.902681,0.934693,0.993107,0.998657,0.979993,1.01452,1.02507,1.09166,1.12514,1.17108,1.21482,1.20318,1.1712,1.22385,1.3362,1.47659,1.49532454,1.51405908,1.53279362,1.55152816,1.5702627,1.58899724,1.60773178,1.62646632,1.641309857,1.656153393,1.67099693,1.685840466,1.700684003,1.716098925,1.731513847,1.74692877,1.762343692,1.777758614,1.794203904,1.810649194,1.827094483,1.843539773,1.859985063,1.878754924,1.897524785,1.916294647,1.935064508,1.953834369,9.74,9.91,10.07,10.24,10.41,10.56,10.72,10.87,11.02,11.17,11.36,11.54,11.73,11.92,12.1,12.32,12.53,12.75,12.96,13.18,13.42,13.67,13.91,14.15,14.4,14.6,14.8,15,15.2,15.4,15.57,15.75,15.92,16.09,16.27,16.43,16.6,16.76,16.93,17.09,17.25,17.4,17.55292582,17.70585163,17.85877745,18.01170327,18.16462908,18.3175549,18.47048072,18.62340653,18.77633235,18.92925817,19.08218399,19.2351098,19.38803562,19.54096144,19.69388725,19.84681307,19.99973889,20.1526647,20.30559052,20.45851634,20.61144215,20.76436797,20.91729379,21.0702196,21.22314542,21.37607124,21.52899706,21.68192287
156,China,0.87623,0.93202,0.96844,0.98704,1.14434,1.18782,1.34358,1.49815,1.52229,1.50305,1.48371,1.54696,1.62915,1.76997,1.81604,1.90202,2.02584,2.16544,2.20814,2.42518,2.31897,2.42072,2.59852,2.73377,2.98032,3.06563,3.0252,3.05923,3.15222,3.34517,3.41629,3.63544,4.25637,4.97632,5.46748,6.04065,6.37879,6.59404,7.16937,7.96434,8.74574,9.18415,9.21847125,9.2527925,9.28711375,9.321435,9.35575625,9.3900775,9.42439875,9.45872,9.5141675,9.569615,9.6250625,9.68051,9.9023,9.93945,9.9766,10.01375,10.0509,10.1995,10.2027375,10.205975,10.2092125,10.21245,10.2254,10.1994125,10.173425,10.1474375,10.12145,10.0175,0.39552,0.41276,0.44694,0.45727,0.49366,0.49313,0.5326,0.59306,0.64044,0.69189,0.73078,0.79247,0.87488,1.00341,1.12691,1.22821,1.37257,1.52435,1.5845,1.64475,1.79127,2.03408,2.30683,2.59747,2.8658,3.14218,3.42663,3.66727,3.93666,4.26595,4.60438,5.00825,5.49473,6.04671,6.72093,7.5604,8.6134,9.41912,10.252,11.308,12.3462,13.2893,14.04535,14.8014,16.00742857,17.21345714,18.41948571,19.62551429,20.83154286,22.03757143,23.2436,24.65387368,26.06414737,27.47442105,28.88469474,30.29496842,31.70524211,33.11551579,34.52578947,35.93606316,37.34633684,38.75661053,40.16688421,41.57715789,42.98743158,44.39770526,45.80797895,47.21825263,48.62852632,50.0388,15.5367,16.3386,16.9465,17.3847,19.1985,19.8526,21.6253,23.4292,23.818,23.7421,23.5645,24.299,25.2667,26.7975,27.4453,28.4228,29.8818,31.4968,32.1534,34.5485,33.6468,34.791,36.8533,38.5979,41.4442,42.5966,42.5589,42.8512,43.6758,46.0825,47.0921,49.752,56.6454,65.0694,70.4589,76.9373,81.13,84.1539,90.7137,100.81,108.998,115.426,118.416375,121.40675,124.397125,127.3875,130.377875,133.36825,136.358625,139.349,141.6486,143.9482,146.2478,148.5474,150.847,152.5706,154.2942,156.0178,157.7414,159.465,160.4644,161.4638,162.4632,163.4626,164.462,164.7842,165.1064,165.4286,165.7508,166.073,841.11,862.03,881.94,900.35,916.4,930.69,943.46,956.17,969.01,981.24,993.89,1008.63,1023.31,1036.83,1051.04,1066.79,1084.04,1101.63,1118.65,1135.19,1150.78,1164.97,1178.44,1191.84,1204.86,1217.55,1230.08,1241.94,1252.74,1262.65,1271.85,1280.4,1288.4,1296.08,1303.72,1311.02,1317.89,1324.66,1331.26,1337.71,1344.13,1350.7,1353.032143,1355.364286,1357.696429,1360.028571,1362.360714,1364.692857,1367.025,1369.357143,1371.689286,1374.021429,1376.353571,1378.685714,1381.017857,1383.35,1385.682143,1388.014286,1390.346429,1392.678571,1395.010714,1397.342857,1399.675,1402.007143,1404.339286,1406.671429,1409.003571,1411.335714,1413.667857,1416
158,"Taiwan, Province of China",0.03121,0.03552,0.04014,0.0388,0.04319,0.05154,0.05514,0.06388,0.06804,0.07506,0.06648,0.06666,0.07331,0.0751,0.07482,0.08518,0.09011,0.10455,0.11347,0.11751,0.1278,0.1357,0.14831,0.15379,0.16231,0.17132,0.18442,0.19872,0.20735,0.22804,0.23265,0.24469,0.25382,0.26567,0.26958,0.27645,0.2847,0.26921,0.24926,0.27376,0.27174,0.26062,0.269019957,0.277419914,0.285819871,0.294219829,0.302619786,0.311019743,0.3194197,0.327819657,0.332610975,0.337402293,0.342193611,0.346984929,0.366150202,0.37145833,0.376766459,0.382074587,0.387382716,0.40861523,0.415146313,0.421677396,0.42820848,0.434739563,0.460863897,0.469244092,0.477624288,0.486004483,0.494384679,0.527905462,0.05089,0.05812,0.06693,0.0759,0.07734,0.08178,0.09449,0.10603,0.12256,0.13324,0.14184,0.14747,0.15974,0.17463,0.18174,0.20173,0.22328,0.23572,0.25995,0.27781,0.29972,0.32237,0.34407,0.37019,0.3938,0.41561,0.43836,0.45356,0.48064,0.5085,0.5001,0.52643,0.54574,0.57953,0.60678,0.63977,0.67805,0.683,0.67063,0.74255,0.77251,0.80017,0.763175039,0.726180079,0.771253741,0.816327402,0.861401064,0.906474726,0.951548387,0.996622049,1.041695711,1.109290841,1.176885971,1.244481102,1.312076232,1.379671362,1.447266493,1.514861623,1.582456753,1.650051884,1.717647014,1.785242144,1.852837275,1.920432405,1.988027535,2.055622666,2.123217796,2.190812926,2.258408056,2.326003187,0.396852,0.456181,0.520343,0.510452,0.567887,0.705814,0.767604,0.918662,1.00812,1.10857,1.02914,1.06831,1.20829,1.26902,1.3185,1.4222,1.54106,1.68908,1.78143,1.89721,2.04862,2.13412,2.28607,2.39715,2.52424,2.65514,2.8043,2.99373,3.12013,3.36805,3.53083,3.69923,3.82777,4.01768,4.06524,4.14608,4.37087,4.19322,3.9965,4.3492,4.27466,4.15364,4.267141546,4.380643091,4.494144637,4.607646182,4.721147728,4.834649273,4.948150819,5.061652364,5.167750804,5.273849244,5.379947683,5.486046123,5.592144563,5.716674649,5.841204734,5.96573482,6.090264905,6.214794991,6.354571797,6.494348603,6.634125409,6.773902215,6.913679021,7.080480855,7.247282688,7.414084522,7.580886355,7.747688189,14.93,15.24,15.54,15.84,16.14,16.47,16.8,17.13,17.47,17.87,18.19,18.52,18.79,19.07,19.31,19.51,19.73,19.95,20.16,20.4,20.61,20.8,21,21.18,21.36,21.53,21.74,21.93,22.09,22.28,22.41,22.52,22.61,22.69,22.77,22.88,22.96,23.04,23.12,23.16,23.23,23.43,23.72574394,24.02148788,24.31723182,24.61297576,24.9087197,25.20446364,25.50020758,25.79595152,26.09169546,26.3874394,26.68318334,26.97892728,27.27467122,27.57041516,27.8661591,28.16190304,28.45764699,28.75339093,29.04913487,29.34487881,29.64062275,29.93636669,30.23211063,30.52785457,30.82359851,31.11934245,31.41508639,31.71083033
162,Christmas Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Cocos (Keeling) Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Colombia,0.02722,0.02883,0.03016,0.03294,0.03204,0.03402,0.03495,0.03259,0.03065,0.035,0.03575,0.03643,0.03814,0.03918,0.03906,0.04438,0.04579,0.04691,0.04672,0.04887,0.05015,0.05354,0.05591,0.05665,0.05793,0.05913,0.06161,0.06563,0.05545,0.05757,0.05794,0.05512,0.056,0.05648,0.06009,0.06246,0.06117,0.06472,0.06875,0.06875,0.06829,0.06785,0.068890355,0.069930709,0.070971064,0.072011419,0.073051774,0.074092128,0.075132483,0.076172838,0.076599905,0.077026972,0.077454039,0.077881105,0.079589373,0.080008122,0.080426871,0.08084562,0.081264369,0.082939365,0.083404421,0.083869477,0.084334533,0.084799589,0.086659812,0.087073596,0.087487379,0.087901162,0.088314945,0.089970077,0.10051,0.10822,0.1155,0.12213,0.12488,0.1309,0.13633,0.14786,0.15582,0.16221,0.16588,0.16745,0.17011,0.17581,0.18124,0.19182,0.20213,0.21033,0.21752,0.23066,0.23592,0.24779,0.25365,0.26845,0.28242,0.28823,0.29811,0.29981,0.28721,0.2999,0.30493,0.31257,0.32482,0.34214,0.35824,0.38224,0.40861,0.42311,0.43009,0.44718,0.47689,0.49698,0.504746178,0.512512357,0.535640235,0.558768114,0.581895993,0.605023872,0.62815175,0.651279629,0.674407508,0.699717043,0.725026578,0.750336114,0.775645649,0.800955184,0.82626472,0.851574255,0.87688379,0.902193325,0.927502861,0.952812396,0.978121931,1.003431467,1.028741002,1.054050537,1.079360072,1.104669608,1.129979143,1.155288678,0.549637,0.550138,0.553376,0.586058,0.612482,0.636873,0.655836,0.653137,0.637773,0.702575,0.711652,0.73189,0.755819,0.781206,0.79319,0.863561,0.892795,0.919766,0.927226,0.961153,0.971634,0.993822,1.03959,1.0763,1.09512,1.12182,1.08848,1.13989,1.01939,1.02428,1.02007,1.0001,1.02111,1.03163,1.07468,1.12953,1.12252,1.17523,1.21831,1.23812,1.24007,1.25348,1.275727668,1.297975336,1.320223004,1.342470672,1.36471834,1.386966008,1.409213676,1.431461344,1.453135424,1.474809504,1.496483584,1.518157664,1.539831744,1.56222229,1.584612837,1.607003383,1.62939393,1.651784476,1.675371715,1.698958954,1.722546193,1.746133432,1.769720671,1.793174299,1.816627927,1.840081554,1.863535182,1.88698881,21.88,22.4,22.93,23.45,24,24.56,25.14,25.73,26.33,26.94,27.55,28.17,28.8,29.44,30.08,30.72,31.36,32.01,32.66,33.31,33.96,34.61,35.26,35.92,36.57,37.24,37.9,38.57,39.23,39.9,40.56,41.22,41.87,42.53,43.18,43.84,44.5,45.15,45.8,46.45,47.08,47.7,48.26347762,48.82695523,49.39043285,49.95391047,50.51738808,51.0808657,51.64434331,52.20782093,52.77129855,53.33477616,53.89825378,54.4617314,55.02520901,55.58868663,56.15216424,56.71564186,57.27911948,57.84259709,58.40607471,58.96955233,59.53302994,60.09650756,60.65998517,61.22346279,61.78694041,62.35041802,62.91389564,63.47737326
174,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027132727,0.028080788,0.027903364,0.028454061,0.029656364,0.030381515,0.031347273,0.033177576,0.032746364,0.033698788,0.035441563,0.035715625,0.037303438,0.037619063,0.038462188,0.04067125,0.04177375,0.043098438,0.043873125,0.05207125,0.054830968,0.056919,0.057832333,0.057702,0.060835667,0.062171,0.064987667,0.065615333,0.066561333,0.067266667,0.069284667,0.070457333,0.072489,0.072695333,0.075146667,0.077577667,0.079847,0.082146333,0.083714667,0.086061,0.088737667,0.091487333,0.094179386,0.096871439,0.099563491,0.102255544,0.104947597,0.10763965,0.110331702,0.113023755,0.115471389,0.117919022,0.120366656,0.122814289,0.125261923,0.127799445,0.130336967,0.13287449,0.135412012,0.137949534,0.140693069,0.143436604,0.146180138,0.148923673,0.151667208,0.154666052,0.157664895,0.160663739,0.163662582,0.166661426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Mayotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Congo,0.00058,0.00061,0.0006,0.00061,0.00061,0.00075,0.00064,0.00068,0.00066,0.0007,0.00073,0.0008,0.00093,0.00084,0.00087,0.00081,0.00082,0.00072,0.00076,0.00072,0.00075,0.00072,0.00071,0.00047,0.00058,0.00046,0.00037,0.00033,0.00032,0.0005,0.00063,0.00051,0.00086,0.00086,0.00099,0.00113,0.00123,0.00132,0.00173,0.00196,0.00228,0.0023,0.002352236,0.002404472,0.002456709,0.002508945,0.002561181,0.002613417,0.002665654,0.00271789,0.002752319,0.002786749,0.002821179,0.002855609,0.002993327,0.003024555,0.003055782,0.00308701,0.003118237,0.003243147,0.003285148,0.00332715,0.003369151,0.003411152,0.003579158,0.003628941,0.003678724,0.003728508,0.003778291,0.003977424,0.00405,0.0044,0.00476,0.00514,0.00553,0.00558,0.00508,0.00541,0.00594,0.00699,0.00822,0.01016,0.01075,0.0115,0.01136,0.01058,0.0106,0.01079,0.01107,0.01118,0.01145,0.01175,0.01163,0.011,0.01143,0.01192,0.01185,0.01229,0.01198,0.01288,0.01337,0.01399,0.0141,0.01459,0.01572,0.0167,0.01644,0.01735,0.01865,0.02028,0.02097,0.02177,0.022294791,0.022819581,0.024246651,0.025673721,0.02710079,0.02852786,0.02995493,0.031381999,0.032809069,0.03512803,0.037446991,0.039765952,0.042084913,0.044403874,0.046722835,0.049041796,0.051360757,0.053679718,0.055998678,0.058317639,0.0606366,0.062955561,0.065274522,0.067593483,0.069912444,0.072231405,0.074550366,0.076869327,0.020178,0.020901,0.021132,0.021548,0.021945,0.024039,0.022871,0.023757,0.023737,0.024592,0.025352,0.026924,0.029944,0.029054,0.030294,0.029807,0.030337,0.029229,0.030525,0.030778,0.031615,0.031681,0.032041,0.028907,0.030757,0.030086,0.028749,0.028859,0.028113,0.032306,0.035058,0.03448,0.039688,0.040569,0.043103,0.045984,0.048263,0.050349,0.056656,0.060545,0.066535,0.068,0.070000928,0.072001857,0.074002785,0.076003713,0.078004641,0.08000557,0.082006498,0.084007426,0.085826684,0.087645942,0.089465201,0.091284459,0.093103717,0.094989787,0.096875857,0.098761927,0.100647997,0.102534067,0.10457326,0.106612454,0.108651647,0.110690841,0.112730034,0.114958991,0.117187949,0.119416906,0.121645864,0.123874821,1.38,1.42,1.46,1.51,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.91,1.96,2.02,2.08,2.14,2.2,2.26,2.32,2.38,2.45,2.51,2.58,2.65,2.72,2.8,2.88,2.96,3.04,3.13,3.21,3.28,3.36,3.45,3.54,3.65,3.76,3.88,4,4.11,4.23,4.34,4.538931429,4.737862857,4.936794286,5.135725714,5.334657143,5.533588571,5.73252,5.931451429,6.130382857,6.329314286,6.528245714,6.727177143,6.926108571,7.12504,7.323971429,7.522902857,7.721834286,7.920765714,8.119697143,8.318628571,8.51756,8.716491429,8.915422857,9.114354286,9.313285714,9.512217143,9.711148571,9.91008
180,"Congo, the Democratic Republic of the",0.00266,0.00271,0.00287,0.00292,0.00294,0.00277,0.00291,0.00297,0.0034,0.0029,0.00351,0.0028,0.00369,0.0043,0.00338,0.00309,0.00342,0.00365,0.0032,0.00413,0.00307,0.00278,0.00265,0.00166,0.00205,0.00225,0.00185,0.00163,0.00134,0.00085,0.00071,0.00076,0.00093,0.00102,0.00127,0.00137,0.0015,0.00167,0.00153,0.00179,0.00229,0.00241,0.002464734,0.002519469,0.002574203,0.002628938,0.002683672,0.002738407,0.002793141,0.002847876,0.002883952,0.002920028,0.002956105,0.002992181,0.003136486,0.003169207,0.003201928,0.003234649,0.00326737,0.003398254,0.003442264,0.003486274,0.003530284,0.003574294,0.003750335,0.003802499,0.003854663,0.003906828,0.003958992,0.004167649,0.02364,0.02367,0.0256,0.0264,0.02509,0.02375,0.02393,0.02266,0.02275,0.02325,0.0238,0.02369,0.02402,0.02536,0.02547,0.02668,0.02739,0.02752,0.02717,0.02539,0.02325,0.02081,0.018,0.0173,0.01742,0.01724,0.01628,0.01601,0.01533,0.01427,0.01397,0.01445,0.01529,0.01631,0.01758,0.01856,0.01972,0.02093,0.02153,0.02307,0.02466,0.02642,0.027056884,0.027693768,0.029425655,0.031157542,0.032889429,0.034621316,0.036353203,0.03808509,0.039816977,0.042631261,0.045445544,0.048259827,0.051074111,0.053888394,0.056702678,0.059516961,0.062331244,0.065145528,0.067959811,0.070774094,0.073588378,0.076402661,0.079216944,0.082031228,0.084845511,0.087659795,0.090474078,0.093288361,0.26502,0.271868,0.281361,0.289032,0.296443,0.301037,0.310477,0.319134,0.333084,0.335934,0.352387,0.352898,0.37588,0.394994,0.394937,0.402824,0.419191,0.434683,0.445765,0.468158,0.468724,0.477295,0.486848,0.488606,0.509323,0.526632,0.535889,0.549009,0.552298,0.552776,0.571305,0.591134,0.613159,0.637613,0.662293,0.687119,0.711879,0.738158,0.760259,0.788271,0.83716,0.81567,0.839671429,0.863672857,0.887674286,0.911675714,0.935677143,0.959678571,0.98368,1.007681428,1.029503699,1.051325969,1.07314824,1.09497051,1.116792781,1.139416466,1.162040151,1.184663837,1.207287522,1.229911207,1.254371633,1.278832059,1.303292486,1.327752912,1.352213338,1.378950009,1.40568668,1.43242335,1.459160021,1.485896692,20.56,21.12,21.69,22.28,22.9,23.56,24.24,24.94,25.65,26.36,27.06,27.77,28.49,29.24,30.04,30.87,31.74,32.68,33.73,34.91,36.25,37.73,39.26,40.71,42.01,43.12,44.08,44.96,45.89,46.95,48.17,49.52,50.97,52.49,54.03,55.59,57.19,58.82,60.49,62.19,63.93,65.71,68.72193184,71.73386367,74.74579551,77.75772735,80.76965918,83.78159102,86.79352286,89.80545469,92.81738653,95.82931837,98.8412502,101.853182,104.8651139,107.8770457,110.8889776,113.9009094,116.9128412,119.9247731,122.9367049,125.9486367,128.9605686,131.9725004,134.9844322,137.9963641,141.0082959,144.0202278,147.0321596,150.0440914
